,x,y,Redshift,Halo_ID,Halo_SFR,Halo_Volume,Number_of_Subhalos,Mass,Age_Myr,Age_Log(yrs),Z,ccSNRate,IMF,ccSNe,Mean,Std,FWHM
4464,4344.768307769406,20246.159343492774,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1413231.6,51.31606192121963,7.710253320510627,0.0064469525,106.18498413199958,imf_chab100,II-other,162.27506663353586,73.18304868776966,172.3329100064359
4465,4367.727291413446,20251.064720202245,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,945092.4,114.53954643010178,8.058955458999993,0.004151587,3.9546316622131883,imf_chab100,II-other,4.646217779742074,2.3840515697138045,5.614012424749567
4466,4346.058300467747,20239.258659660693,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,905596.06,163.95980677230648,8.214737397825909,0.018196674,17.233678945176756,imf_chab100,II-other,9.549585581482106,5.686463745668124,13.390598813641073
4467,4345.625342505309,20251.1683340736,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1237655.5,138.35783948992298,8.141003771722415,0.026015038,4.862935673105336,imf_chab100,II-other,5.206729488449435,2.3840515697138045,5.614012424749567
4468,4362.732732764709,20247.20436339528,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1434770.1,121.04037571916491,8.082930263102595,0.004080073,3.840914197962725,imf_chab100,II-other,4.6443843805071365,2.3840515697138045,5.614012424749567
4469,4346.191518302343,20247.01045743603,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,2171888.8,107.78590593099756,8.032561976281453,0.021741157,4.6540997562065485,imf_chab100,II-other,1.6418168872613421,9.540662325102112,22.466542886022037
4470,4344.740554053866,20245.32599192747,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,910063.75,144.5579132355106,8.160041870343939,0.0138251595,1.046777232732242,imf_chab100,II-other,8.543304762435003,5.686463745668124,13.390598813641073
4471,4342.750057575274,20247.36718519312,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1214027.5,164.5276949997201,8.216239013369139,0.023748241,11.078295457119411,imf_chab100,II-other,10.827503197391845,5.686463745668124,13.390598813641073
4472,4343.1038249360345,20248.04067535691,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,945543.6,166.57095596205718,8.221599278193015,0.030505462,13.165115482308913,imf_chab100,II-other,12.382950830554739,5.686463745668124,13.390598813641073
4473,4349.279211668651,20243.000600614687,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,2035313.9,86.92635141611093,7.939151451244826,0.005333932,23.81107189298994,imf_chab100,II-other,17.40019480726628,6.810822718234475,16.03826186005072
4474,4342.911399174952,20245.185373102064,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1478386.1,117.90861918260865,8.071545553412518,0.026253195,7.84230958954947,imf_chab100,II-other,5.212835102197723,2.3840515697138045,5.614012424749567
4475,4363.852872723939,20250.398631029264,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1240203.2,104.28390927231356,8.018217303121258,0.00443244,26.691057185121164,imf_chab100,II-other,22.56309554609332,9.540662325102112,22.466542886022037
4477,4345.2608437078725,20250.46820034289,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1731278.8,56.33628478140462,7.750788203101712,0.02217143,41.94886350786262,imf_chab100,II-other,17.10827386954869,28.20294873227714,66.41286900374641
4478,4343.187826181738,20250.688749869052,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1388887.1,43.284709121090614,7.636334503347366,0.014709939,297.21018886165825,imf_chab100,II-other,146.5887988147235,111.35848071105085,262.22918256257486
4479,4345.112453842114,20250.334982508288,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1390558.5,35.224286366034804,7.546842203188557,0.014308938,171.41845257473392,imf_chab100,II-other,209.63838033369026,136.3899957918208,321.17389603226644
4481,4344.605115922026,20246.61524452673,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1538237.5,122.89422540331783,8.089531476585446,0.014450376,0.5741932292458896,imf_chab100,II-other,4.910247086918081,2.3840515697138045,5.614012424749567
4483,4367.19330992644,20253.709834318062,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1430114.8,17.073207091818254,7.232315108194704,0.00473646,399.7262343117465,imf_chab100,II-other,468.7716386298425,164.83346710877703,388.1531524396978
4484,4352.859811022966,20246.123818736887,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1075673.5,119.18493991933144,8.076221381887944,0.0063628717,0.5621092195596757,imf_chab100,II-other,4.702908325330483,2.3840515697138045,5.614012424749567
4485,4346.055710120963,20242.58318473295,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1286465.1,130.7554167095888,8.116459689113746,0.024112443,3.4431641309268946,imf_chab100,II-other,5.157952798327273,2.3840515697138045,5.614012424749567
4487,4345.3307830710355,20250.46523994656,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1512082.8,54.18615720281306,7.733888352621728,0.022829957,209.91370001339865,imf_chab100,II-other,51.349642165644156,73.18304868776966,172.3329100064359
4488,4347.367165692655,20246.889081186735,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1157284.6,109.65083645520356,8.04001194897746,0.014383194,26.491269758886443,imf_chab100,II-other,26.55307601888763,9.540662325102112,22.466542886022037
4490,4368.333062511319,20250.47708153186,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1421323.4,65.15332944747776,7.813936613812551,0.005024237,25.775167124417944,imf_chab100,II-other,37.178818114760546,28.20294873227714,66.41286900374641
4492,4343.997124526911,20251.86994800247,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1241900.4,16.101137011812927,7.2068565456294,0.020296745,369.6858862134695,imf_chab100,II-other,232.08815512296343,164.83346710877703,388.1531524396978
4494,4351.774825770088,20251.17721526257,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1663626.9,71.32842006893014,7.853262604464471,0.004649892,12.683729888861677,imf_chab100,II-other,18.14182630266947,6.810822718234475,16.03826186005072
4495,4360.845110058389,20251.596111342467,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,2166038.0,50.83768962267632,7.7061858053178,0.004231164,87.68020919059578,imf_chab100,II-other,177.27764323012858,73.18304868776966,172.3329100064359
4496,4347.243939195653,20240.727016237575,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1417888.5,68.00571769849162,7.832545428302016,0.012924846,9.621750589079271,imf_chab100,II-other,27.931268238893455,28.20294873227714,66.41286900374641
4497,4342.819256839356,20246.9882544636,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1053074.1,176.9841872780038,8.247934465883377,0.032830287,14.512982712530018,imf_chab100,II-other,12.918103305776125,5.686463745668124,13.390598813641073
4498,4342.821847186139,20245.755249394504,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1205298.6,169.63243419215468,8.22950889417041,0.029927546,1.9953369148536986,imf_chab100,II-other,12.249920095824148,5.686463745668124,13.390598813641073
4499,4351.954669846793,20242.686798604303,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,881726.4,119.18493991933144,8.076221381887944,0.0037785976,2.2749652779317686,imf_chab100,II-other,4.636655477527125,2.3840515697138045,5.614012424749567
4500,4343.281818765037,20249.28256161498,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,912732.7,132.7162572668352,8.12292412564379,0.036614396,1.4127393062298559,imf_chab100,II-other,5.478464461294346,2.3840515697138045,5.614012424749567
4501,4345.865504657123,20247.897096135177,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1055605.4,92.57108237599,7.966475341693762,0.006134336,28.119110348835246,imf_chab100,II-other,26.316725900850006,9.540662325102112,22.466542886022037
4502,4341.044869292442,20249.57564085109,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1160192.6,120.57667702979114,8.081263310981392,0.01327443,4.711166625465632,imf_chab100,II-other,4.880099444544167,2.3840515697138045,5.614012424749567
4504,4343.748821285205,20248.844422958973,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1018665.06,175.4027667614322,8.244036439541686,0.024020322,19.140821111234594,imf_chab100,II-other,10.89013364080617,5.686463745668124,13.390598813641073
4505,4343.237412820172,20244.868610695357,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1172438.4,147.07877425085547,8.167550001817522,0.023085382,12.102068123035677,imf_chab100,II-other,10.67491939664436,5.686463745668124,13.390598813641073
4506,4345.4225553570905,20251.893631173065,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1137629.6,47.004266645787496,7.672137281268065,0.014187013,187.25282235390603,imf_chab100,II-other,109.86895904993226,73.18304868776966,172.3329100064359
4507,4348.868086629106,20252.51975499567,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1813612.5,173.2549507984964,8.238685653521927,0.015260122,11.32881601718362,imf_chab100,II-other,8.873619402773468,5.686463745668124,13.390598813641073
4509,4348.164252402989,20238.78055565431,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1019832.44,140.65630876708025,8.148159216069546,0.020994168,11.746823272313383,imf_chab100,II-other,5.078009808152966,2.3840515697138045,5.614012424749567
4510,4346.185227460154,20250.94482415111,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1216011.0,112.44576399674555,8.050943099544973,0.017364163,4.36932144449228,imf_chab100,II-other,4.984947633056899,2.3840515697138045,5.614012424749567
4511,4345.111343693492,20246.911284159167,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1427072.6,175.28963012579447,8.243756224637119,0.014754097,10.75668927905692,imf_chab100,II-other,8.757137288518027,5.686463745668124,13.390598813641073
4512,4344.62842904308,20250.980348907,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,858127.94,18.530690934173588,7.267891612697457,0.017171888,301.0628113407048,imf_chab100,II-other,250.9221122167049,100.54780920269624,236.77199659445648
4513,4343.6126430542845,20247.855650586636,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1537087.9,66.69887097729531,7.824118482604997,0.021139562,96.04576235928876,imf_chab100,II-other,18.316060610458308,28.20294873227714,66.41286900374641
4514,4367.321717117009,20251.049918220622,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1049699.8,78.90504999046044,7.897104799315964,0.0056213276,10.75102614980563,imf_chab100,II-other,16.96498826491419,6.810822718234475,16.03826186005072
4515,4345.362237281982,20241.319095502447,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1368554.0,13.1816973720138,7.119971336800956,0.010063571,462.4244728011719,imf_chab100,II-other,336.65607933721327,143.60375966571974,338.16101180264377
4518,4364.646628988408,20246.172665276237,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1931014.9,120.57667702979114,8.081263310981392,0.003725244,1.733395558612941,imf_chab100,II-other,4.63528765515079,2.3840515697138045,5.614012424749567
4519,4356.924065126773,20244.051541309833,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1236398.2,59.91501284649381,7.777535656771066,0.005082941,20.803381689340775,imf_chab100,II-other,37.110105922078574,28.20294873227714,66.41286900374641
4520,4363.922812087102,20253.49076499006,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1182819.4,118.72093707328936,8.074527315867504,0.0032721818,6.0955635811765525,imf_chab100,II-other,4.623672532365613,2.3840515697138045,5.614012424749567
4522,4344.966654323139,20249.036848720058,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,2064621.5,46.045198116946295,7.6631843459324305,0.017953197,15.654185030918768,imf_chab100,II-other,84.3690235024457,73.18304868776966,172.3329100064359
4523,4343.418367045499,20245.132085968224,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1564878.8,164.4142806511595,8.215939536675094,0.025636023,14.414765859651652,imf_chab100,II-other,11.262052554861064,5.686463745668124,13.390598813641073
4524,4344.045601016722,20249.67629432612,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1181646.2,135.19326466563442,8.13095505557446,0.03188331,2.4226789785803815,imf_chab100,II-other,5.357173952403436,2.3840515697138045,5.614012424749567
4525,4343.906462389477,20247.651383240256,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1366140.0,93.27546628453564,7.969767428758642,0.02054518,10.45452978476119,imf_chab100,II-other,7.303169801091528,9.540662325102112,22.466542886022037
4526,4355.647764261433,20243.0390857669,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,993229.25,118.37291686194229,8.073252349322216,0.01486379,4.864238147775494,imf_chab100,II-other,4.920845751673409,2.3840515697138045,5.614012424749567
4527,4342.901407837357,20250.2876161671,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1543814.4,51.555572490659785,7.712275613773724,0.02136265,26.934657310544818,imf_chab100,II-other,61.28442865732271,73.18304868776966,172.3329100064359
4529,4353.546252920677,20247.51964560382,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1851761.8,35.947130690090034,7.555664230596718,0.0056657544,310.4530132938412,imf_chab100,II-other,229.81223848867756,111.35848071105085,262.22918256257486
4531,4345.973189073422,20241.535204434127,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1037102.25,56.69436307069064,7.753539880603799,0.011233195,22.405310790595998,imf_chab100,II-other,29.911321548082714,28.20294873227714,66.41286900374641
4532,4344.884503325138,20249.926447815527,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1294906.9,52.39293359760833,7.719272716248756,0.009004522,54.86255962944433,imf_chab100,II-other,144.95837222661964,73.18304868776966,172.3329100064359
4533,4346.663331466538,20243.09977389155,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1922679.9,18.530690934173588,7.267891612697457,0.0074624997,223.7367042304265,imf_chab100,II-other,362.7635121504096,100.54780920269624,236.77199659445648
4534,4358.127466232626,20248.021432780803,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1339498.5,116.16646365603869,8.065080768749036,0.0061258962,3.0191398969594245,imf_chab100,II-other,4.696833001612064,2.3840515697138045,5.614012424749567
4536,4355.288076108023,20242.180570832836,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1254383.6,112.21311675644772,8.050043625208865,0.015794994,5.380436412615813,imf_chab100,II-other,4.944718961131291,2.3840515697138045,5.614012424749567
4537,4363.246731576526,20253.50556697168,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1208252.0,140.88599892003373,8.148867835594091,0.0046913326,7.2461969169079055,imf_chab100,II-other,4.660055198570569,2.3840515697138045,5.614012424749567
4538,4343.832822530909,20249.42466063855,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,2226166.0,11.477428279938806,7.059844587630685,0.019117206,166.7476748752334,imf_chab100,II-other,242.98121329070483,143.60375966571974,338.16101180264377
4541,4366.337015289619,20253.13107683665,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1298913.1,16.830005786002467,7.226084265282331,0.006113643,697.3763152290043,imf_chab100,II-other,447.82366307113944,164.83346710877703,388.1531524396978
4542,4342.703431333165,20246.027605856343,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1567424.4,7.576702845041972,6.879480254744585,0.016336087,386.2814344628272,imf_chab100,II-other,377.87093295738737,82.89472701121431,195.20216479337594
4543,4344.113320082642,20249.942729995313,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1717971.5,31.605743711986545,7.499766014129427,0.016083984,579.5513221068329,imf_chab100,II-other,190.4077649097716,136.3899957918208,321.17389603226644
4544,4356.761613378473,20254.56094826131,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,2087738.1,101.94631299167068,8.008371523627378,0.005036554,11.147161099344558,imf_chab100,II-other,24.040587710607994,9.540662325102112,22.466542886022037
4545,4365.61837908188,20252.509393608532,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1016871.25,118.25676576364596,8.072825997187955,0.005173331,8.679069518878354,imf_chab100,II-other,4.672412156617961,2.3840515697138045,5.614012424749567
4546,4367.283972063874,20249.51051213195,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1215115.0,97.26363131078308,7.98795047979925,0.0051433616,34.11150449321835,imf_chab100,II-other,24.285197477126545,9.540662325102112,22.466542886022037
4547,4347.41823252925,20239.607986426967,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1423923.5,136.97777322069894,8.136650101822605,0.018471166,7.447601654099113,imf_chab100,II-other,5.0133277887365395,2.3840515697138045,5.614012424749567
4548,4345.550222448578,20242.80669465544,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,2020585.0,91.63143316664346,7.962044479225685,0.011810895,21.854718333752555,imf_chab100,II-other,29.67377995622215,9.540662325102112,22.466542886022037
4549,4344.2206344494,20249.067932881462,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1116238.1,66.46094737371078,7.822566527677607,0.025034463,30.150722911997825,imf_chab100,II-other,13.757134677145498,28.20294873227714,66.41286900374641
4550,4352.985997916292,20245.26678400098,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1898222.1,104.0501534588416,8.017242725069307,0.017540673,7.8315979607355874,imf_chab100,II-other,18.764560731930914,9.540662325102112,22.466542886022037
4551,4341.879701055912,20245.844061284235,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1896019.5,63.011985890959025,7.799423167091628,0.007971615,34.682219290287954,imf_chab100,II-other,33.728954305776526,28.20294873227714,66.41286900374641
4552,4342.477331063892,20249.149343780384,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1585011.6,34.259816651744046,7.5347850344219935,0.011323596,323.1040771730183,imf_chab100,II-other,241.98118379392298,136.3899957918208,321.17389603226644
4555,4343.496077449013,20251.233462792738,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1955172.8,11.234014151312977,7.050534966614475,0.020092037,218.89430436679405,imf_chab100,II-other,232.8949702134233,143.60375966571974,338.16101180264377
4556,4351.721168586709,20245.296387964227,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,2114285.0,155.9922633039852,8.193103059330689,0.004217187,3.538230939954591,imf_chab100,II-other,6.331641404877338,5.686463745668124,13.390598813641073
4557,4342.822957334761,20247.42343272328,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,885327.6,15.006890837738762,7.176290723430343,0.019765787,577.4726602500414,imf_chab100,II-other,240.16442037362214,164.83346710877703,388.1531524396978
4559,4345.876606143339,20248.028833771612,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1523873.1,101.47865916070133,8.006374720247017,0.005040228,34.80966028245591,imf_chab100,II-other,24.049084765011294,9.540662325102112,22.466542886022037
4560,4348.046946698636,20240.03132310135,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1413419.4,93.040839986684,7.968673622613933,0.013306489,17.53114061152591,imf_chab100,II-other,28.21161557915901,9.540662325102112,22.466542886022037
4561,4343.5023682912015,20247.922259503935,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1106805.1,171.8971205936235,8.235268601987961,0.026613018,18.58142638654957,imf_chab100,II-other,11.486947457715651,5.686463745668124,13.390598813641073
4562,4348.455851440939,20251.357799438356,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1475157.4,80.55878886129398,7.906112928315041,0.005588828,13.49233534365566,imf_chab100,II-other,17.017870673161163,6.810822718234475,16.03826186005072
4563,4342.907328630005,20244.82420475049,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1041133.56,22.412300565509913,7.350486438044466,0.00948775,512.5650711867888,imf_chab100,II-other,385.82768889605654,109.96701519455428,258.9525316723594
4564,4342.069906519751,20244.11518983081,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1365617.0,8.552743411280428,6.932105443064247,0.014541268,373.6186919461346,imf_chab100,II-other,381.3291877006826,82.89472701121431,195.20216479337594
4565,4355.875714778409,20243.881318521184,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,690629.0,102.18045087711404,8.009367814699843,0.006519132,20.448556690898698,imf_chab100,II-other,26.989755955677907,9.540662325102112,22.466542886022037
4567,4348.048796946339,20252.63373025415,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1739078.9,145.9333552101869,8.164154567617294,0.01807273,8.736843805677314,imf_chab100,II-other,9.521054858357207,5.686463745668124,13.390598813641073
4568,4344.597714931216,20252.35693319783,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1489729.2,51.31606192121963,7.710253320510627,0.021032127,8.457014947946819,imf_chab100,II-other,63.522321228944776,73.18304868776966,172.3329100064359
4569,4352.091588176794,20248.329313998536,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,866843.0,49.87983991951417,7.697925051017748,0.004981785,104.87704771370123,imf_chab100,II-other,172.1953670798954,73.18304868776966,172.3329100064359
4570,4344.205462418237,20245.33191272012,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1930771.5,117.90861918260865,8.071545553412518,0.028271724,6.206370414440356,imf_chab100,II-other,5.264583983875431,2.3840515697138045,5.614012424749567
4571,4369.143841054653,20254.3463195278,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1392208.9,93.040839986684,7.968673622613933,0.0043224846,33.604197384327364,imf_chab100,II-other,22.27699896959914,9.540662325102112,22.466542886022037
4572,4344.324618370293,20250.3305419138,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,2079683.4,6.112322005964899,6.786206225431835,0.018443884,163.70529852032394,imf_chab100,II-other,175.3869323078567,202.40446616652463,476.62609413272077
4573,4344.3505218381315,20250.012299308935,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1372873.4,24.83560604307522,7.395074762195224,0.017252758,249.0612829785042,imf_chab100,II-other,274.96929832133856,109.96701519455428,258.9525316723594
4574,4343.678511872501,20248.039195158748,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1478007.9,13.668778403904014,7.135729702852381,0.018980077,334.642520600159,imf_chab100,II-other,244.40004017140984,143.60375966571974,338.16101180264377
4575,4343.596730924041,20247.9237397021,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1063611.0,168.95243858447984,8.22776446456987,0.02751217,10.039492837474352,imf_chab100,II-other,11.693923646633209,5.686463745668124,13.390598813641073
4576,4342.945073683141,20242.8081748536,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1085698.0,18.652043157577847,7.2707264116653745,0.012211025,353.42059798260743,imf_chab100,II-other,308.0657597520824,100.54780920269624,236.77199659445648
4577,4343.587849735068,20250.31425973402,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1017155.06,138.35783948992298,8.141003771722415,0.020879682,11.516363218206013,imf_chab100,II-other,5.075074738868475,2.3840515697138045,5.614012424749567
4578,4344.330909212483,20250.194363682884,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,979557.3,35.224286366034804,7.546842203188557,0.018668009,223.48520641084642,imf_chab100,II-other,162.41277716252932,136.3899957918208,321.17389603226644
4579,4346.911634708244,20243.95384823113,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1093213.2,83.27323784554963,7.92050545130556,0.009066492,7.940008549468047,imf_chab100,II-other,6.054282603858127,6.810822718234475,16.03826186005072
4580,4363.687090529776,20250.724274624943,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,542693.2,118.72093707328936,8.074527315867504,0.0033486767,0.6237242760935718,imf_chab100,II-other,4.625633626572854,2.3840515697138045,5.614012424749567
4582,4344.158466126589,20252.04461138561,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,2079901.1,27.255714927662655,7.435457578220868,0.017923472,202.90126875432264,imf_chab100,II-other,265.39374159609997,109.96701519455428,258.9525316723594
4583,4344.083346069858,20253.618062032005,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1181839.0,153.02535286632013,8.184763389626667,0.013734541,6.521657713158718,imf_chab100,II-other,8.522445250611169,5.686463745668124,13.390598813641073
4585,4343.509029182932,20252.022408413173,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1104891.9,46.52472156490673,7.667683782701539,0.017470498,109.95513970185218,imf_chab100,II-other,87.63726355360522,73.18304868776966,172.3329100064359
4586,4342.968756853736,20247.062264371707,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1102823.8,133.9263161230848,8.126865922972353,0.028361319,4.591377549181096,imf_chab100,II-other,5.266880924396927,2.3840515697138045,5.614012424749567
4588,4347.124783243598,20241.431590562777,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,2095543.2,129.25483420373408,8.111446794928417,0.004133053,6.235129449526167,imf_chab100,II-other,4.6457426249273475,2.3840515697138045,5.614012424749567
4589,4354.3636923557415,20242.97839764225,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1414960.2,108.25201959577902,8.034436007483793,0.01380176,9.966825979851354,imf_chab100,II-other,27.511705891277302,9.540662325102112,22.466542886022037
4590,4344.088896812966,20249.47202697974,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1071909.0,166.0036393736273,8.220117609380766,0.022278193,9.845491944432442,imf_chab100,II-other,10.48911221058886,5.686463745668124,13.390598813641073
4591,4343.869457435423,20248.538021939403,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1020542.25,98.20107702007697,7.99211625093676,0.02111107,7.175393711586918,imf_chab100,II-other,4.702440715758954,9.540662325102112,22.466542886022037
4592,4348.654568044211,20238.824961599177,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,2181388.2,138.58794712314193,8.141725461693365,0.0059161093,3.751457778683808,imf_chab100,II-other,4.69145471006132,2.3840515697138045,5.614012424749567
4593,4343.67777177342,20248.81629919389,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1240639.2,13.912152559583555,7.143394331460299,0.019167766,134.92966362015972,imf_chab100,II-other,242.45808625639086,143.60375966571974,338.16101180264377
4594,4358.567085086793,20250.85009146873,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,762807.6,116.39876465711828,8.065948371160573,0.0052174097,5.494899115418557,imf_chab100,II-other,4.673542199055205,2.3840515697138045,5.614012424749567
4595,4343.589699982771,20249.115299222653,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1357594.8,31.605743711986545,7.499766014129427,0.015781244,314.10016742883573,imf_chab100,II-other,193.68761034106586,136.3899957918208,321.17389603226644
4596,4348.420326685046,20250.63398253705,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1188888.6,97.02935157060378,7.98690312907989,0.010941667,27.45832515535944,imf_chab100,II-other,30.07388629056608,9.540662325102112,22.466542886022037
4597,4344.812713714272,20249.50755173563,2.8957850057274284,0.0,38.366302,8.986219497443108e-15,5816056.0,1279891.0,58.12628427110589,7.764372561522834,0.024008906,15.548238236758749,imf_chab100,II-other,14.957534482786382,28.20294873227714,66.41286900374641
