,id,sfr,sfrd,sn,snr,snr_no_mass,snrd,mass,z,halo_volume
42,256849.0,1.5241722,1518731305616997.5,6169.579922065585,1.9627262749917776e-10,0.00027940657473404806,195571.98577608544,25098072.76,0.2613432561610123,1.0035825259957962e-15
43,218701.0,2.2294893,2908219814476019.5,30765.954796451937,6.872114032413749e-10,0.0008647499637610105,896421.3551688435,100784430.48,0.2613432561610123,7.666165015802604e-16
44,411188.0,4.4744725,5537126389522078.0,14637.942425153655,3.973691672130311e-10,0.0005163757798727125,491741.3845224629,258133534.34,0.2613432561610123,8.080856721036851e-16
45,243943.0,1.0124763,2783509412730450.0,7465.019278668424,2.456801752515242e-10,0.00024468560447822845,675426.2596901124,19461358.35,0.2613432561610123,3.6374092911969843e-16
46,59015.0,7.9159436,6754783688976014.0,28388.672187830558,6.62952227611426e-10,0.0008711773241644249,565706.265724275,174916864.53,0.2613432561610123,1.1719018645880592e-15
47,435871.0,1.7929138,2831340561615174.5,698.3162761791212,6.111644623430961e-12,9.141233311764827e-06,9651.410636973947,1495707.6,0.2613432561610123,6.33238482260576e-16
48,315421.0,4.3445196,4589180562485190.0,7066.25717919308,1.3239648200252572e-10,0.00018797421842362965,139852.3698103264,31587258.169999998,0.2613432561610123,9.466874403493294e-16
49,302309.0,8.307623,6635696838225624.0,36098.03045314395,9.091280337950459e-10,0.0012013868841223101,726164.1530189881,226948209.12,0.2613432561610123,1.2519593951524533e-15
50,384166.0,1.4744865,1967231908547949.8,7373.543396173453,2.3762485747821075e-10,0.00032533042057537713,317034.57569485717,60339816.44,0.2613432561610123,7.495234769185631e-16
51,309575.0,16.269205,1.0399348586832602e+16,250616.60704238637,6.1441506769340045e-09,0.007722469579351562,3927368.5874300688,1669098215.86,0.2613432561610123,1.564444624983498e-15
52,391375.0,0.33497328,797568186260286.1,1802.2575876255294,3.55418976911789e-11,4.4077402891278375e-05,84624.91956911371,34240830.74,0.2613432561610123,4.199932817915603e-16
53,365335.0,2.9589705,1337111697836852.0,72478.6821904568,1.7276382495492392e-09,0.0022970485475072716,780692.2418127082,331533567.16,0.2613432561610123,2.212956856773412e-15
54,174195.0,55.93084,6481112025219344.0,453540.2821962953,1.137056437690492e-08,0.014685795416278378,1317589.7504255108,1939883792.41,0.2613432561610123,8.629821515561151e-15
55,114673.0,4.745238,6051934315287022.0,28107.788655393124,6.347721470892438e-10,0.0008340717410090322,809569.3702524122,130753488.63,0.2613432561610123,7.840861702701659e-16
56,243469.0,4.3276963,4105649461472182.5,34109.95428693262,7.130130193625317e-10,0.0008807521788949817,676429.5172395607,168687064.42,0.2613432561610123,1.0540832432509222e-15
57,271516.0,0.42045754,847479644482450.4,3950.0639284672793,9.471487060945849e-11,0.00014024157399655798,190908.5156881838,15955892.99,0.2613432561610123,4.961270075775924e-16
58,109841.0,7.8291087,5623760857344866.0,31437.45761007084,8.8341453842323e-10,0.001184948759967508,634569.3095299524,220757726.84,0.2613432561610123,1.3921482258220241e-15
59,340428.0,6.095995,3602540493300162.5,55987.65885072435,1.3540877011780372e-09,0.001913128424768429,800223.0603820393,308462644.17,0.2613432561610123,1.6921378153381061e-15
60,341829.0,2.0943367,2249514655815948.0,583.8534157534085,1.50310193850746e-11,2.406917134131996e-05,16144.728972461273,1601300.0,0.2613432561610123,9.310171394461702e-16
61,427221.0,0.94515204,1054505314551338.1,4008.913158085938,1.3678107419083807e-10,0.00019737148346152657,152606.52631536362,42043135.0,0.2613432561610123,8.962989820512523e-16
62,189143.0,0.12204592,618031943808181.1,781.4119305983055,2.2439134847211405e-11,1.994967978307656e-05,113630.1985924311,889057.44,0.2613432561610123,1.9747510015093887e-16
63,255844.0,0.21575212,1042782346712550.8,3040.5955210465154,7.471999534410445e-11,0.00010392411486182496,361139.8677856612,20920117.42,0.2613432561610123,2.0690043390183451e-16
64,133098.0,0.18149616,280756367544350.56,5342.025966436502,7.373317260225543e-11,0.00010107268484395108,114057.82748973789,17009923.64,0.2613432561610123,6.46454296255024e-16
