,0,mass
5534,201.40494629474802,16.91638327665533
5535,200.57346350126312,16.94618923784757
5536,199.746865554136,16.975995199039808
5537,198.92511525431235,17.005801160232046
5538,198.10817575052818,17.035607121424285
5539,197.29601053545733,17.065413082616523
5540,196.48858344190802,17.09521904380876
5541,195.68585863906804,17.125025005001
5542,194.88780062879783,17.154830966193238
5543,194.09437424197085,17.184636927385476
5544,193.3055446348604,17.214442888577715
5545,192.52127728557224,17.244248849769953
5546,191.74153799052252,17.27405481096219
5547,190.9662928609602,17.30386077215443
5548,190.19550831953333,17.333666733346668
5549,189.42915109689852,17.363472694538906
5550,188.6671882283733,17.393278655731145
5551,187.90958705063048,17.423084616923383
5552,187.1563151984337,17.45289057811562
5553,186.407340601414,17.48269653930786
5554,185.6626314808869,17.512502500500098
5555,184.92215634670868,17.542308461692336
5556,184.18588399417237,17.572114422884574
5557,183.45378350094182,17.601920384076813
5558,182.72582422402414,17.631726345269055
5559,182.00197579677973,17.661532306461293
5560,181.2822081259688,17.69133826765353
5561,180.56649138883483,17.72114422884577
5562,179.85479603022398,17.750950190038008
5563,179.14709275973965,17.780756151230246
5564,178.44335254893215,17.810562112422485
5565,177.7435466285229,17.840368073614723
5566,177.04764648566265,17.87017403480696
5567,176.35562386122297,17.8999799959992
5568,175.6674507471212,17.929785957191438
5569,174.9830993836774,17.959591918383676
5570,174.3025422570042,17.989397879575915
5571,173.62575209642782,18.019203840768153
5572,172.95270187194032,18.04900980196039
5573,172.28336479168308,18.07881576315263
5574,171.61771429946046,18.108621724344868
5575,170.95572407228337,18.138427685537106
5576,170.2973680179426,18.168233646729345
5577,169.64262027261125,18.198039607921583
5578,168.99145519847596,18.22784556911382
5579,168.34384738139644,18.25765153030606
5580,167.69977162859328,18.287457491498298
5581,167.05920296636305,18.317263452690536
5582,166.4221166378208,18.347069413882775
5583,165.78848810066947,18.376875375075013
5584,165.15829302499577,18.40668133626725
5585,164.53150729109245,18.43648729745949
5586,163.9081069873057,18.466293258651728
5587,163.28806840790907,18.496099219843966
5588,162.67136805100128,18.525905181036208
5589,162.0579826164302,18.555711142228446
5590,161.4478890037399,18.585517103420685
5591,160.84106431014285,18.615323064612923
5592,160.2374858285153,18.64512902580516
5593,159.63713104541654,18.6749349869974
5594,159.0399776391312,18.704740948189638
5595,158.44600347773437,18.734546909381876
5596,157.8551866171792,18.764352870574115
5597,157.26750529940725,18.794158831766353
5598,156.6829379504799,18.82396479295859
5599,156.10146317873247,18.85377075415083
5600,155.52305977294907,18.883576715343068
5601,154.94770670055865,18.913382676535306
5602,154.3753831058523,18.943188637727545
5603,153.80606830822046,18.972994598919783
5604,153.23974180041105,19.00280056011202
5605,152.6763832468072,19.03260652130426
5606,152.11597248172492,19.062412482496498
5607,151.55848950773046,19.092218443688736
5608,151.0039144939763,19.122024404880975
5609,150.45222777455726,19.151830366073213
5610,149.90340984688402,19.18163632726545
5611,149.3574413700763,19.21144228845769
5612,148.81430316337367,19.241248249649928
5613,148.27397620456466,19.271054210842166
5614,147.7364416284336,19.300860172034405
5615,147.20168072522506,19.330666133226643
5616,146.66967493912566,19.36047209441888
5617,146.140405866763,19.39027805561112
5618,145.61385525572146,19.42008401680336
5619,145.09000500307505,19.4498899779956
5620,144.568837153936,19.479695939187838
